Id,Label,timeset,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,modularity_class,pageranks,indegree,outdegree,Degree
28489,,,0,0,0,0,0.007276,0,0.000018,1,0,1
28490,,,0,0,0,0,0.003422,0,0.000024,2,0,2
28491,,,0,0,0,0,0.000821,0,0.000012,1,0,1
28492,,,0,0,0,0,0.011195,0,0.000019,2,0,2
28493,,,1,1,1,0,0,327,0.000011,0,1,1
28494,,,0,0,0,0,0.000821,327,0.000021,1,0,1
28495,,,0,0,0,0,0.023285,0,0.000036,3,1,4
28496,,,12,0.15855,0.163692,0,0,0,0.000011,0,1,1
28497,,,0,0,0,0,0.017536,0,0.000025,6,0,6
28498,,,0,0,0,0,0.001538,0,0.000016,1,0,1
28499,,,11,0.193038,0.202624,0,0,0,0.000011,0,1,1
28500,,,11,0.193038,0.202624,0,0,0,0.000011,0,1,1
28501,,,11,0.174913,0.181946,0,0,0,0.000011,0,1,1
28502,,,11,0.174913,0.181946,0,0,0,0.000011,0,1,1
28503,,,13,0.14758,0.151797,0,0,0,0.000011,0,1,1
28504,,,13,0.14758,0.151797,1835.572705,0.000821,0,0.000014,1,1,2
28505,,,13,0.129732,0.132806,0,0,0,0.000011,0,2,2
28506,,,0,0,0,0,0.001779,0,0.000016,2,0,2
28507,,,13,0.148942,0.153395,0,0,0,0.000011,0,1,1
28508,,,13,0.137157,0.140549,19878.218003,0.006094,0,0.00005,4,2,6
28509,,,1,1,1,0,0,328,0.000011,0,1,1
28510,,,0,0,0,0,0.000821,328,0.000021,1,0,1
28511,,,11,0.168144,0.174575,0,0,0,0.000011,0,3,3
28512,,,13,0.158868,0.164429,0,0,0,0.000011,0,1,1
28513,,,2,0.666667,0.75,0,0,0,0.000011,0,1,1
28514,,,13,0.131662,0.134714,0,0,0,0.000011,0,2,2
28515,,,0,0,0,0,0.001643,0,0.00002,2,0,2
28516,,,11,0.173585,0.180184,0,0,0,0.000011,0,1,1
28517,,,0,0,0,0,0.001753,0,0.000012,1,0,1
28518,,,11,0.177014,0.184697,13469,0.001938,0,0.000021,2,3,5
28519,,,1,1,1,0,0,0,0.000011,0,1,1
28520,,,1,1,1,0,0,0,0.000011,0,1,1
28521,,,1,1,1,0,0,0,0.000011,0,1,1
28522,,,12,0.154468,0.159297,0,0,0,0.000011,0,1,1
28523,,,0,0,0,0,0.001162,0,0.000035,1,0,1
28524,,,0,0,0,0,0.008234,0,0.000021,2,0,2
28525,,,12,0.166549,0.172873,34614.931595,0.044698,0,0.000049,7,3,10
28526,,,0,0,0,0,0.001643,0,0.000015,2,0,2
28527,,,12,0.172172,0.179705,0,0,0,0.000011,0,2,2
28528,,,0,0,0,0,0.010753,0,0.00002,3,0,3
28529,,,0,0,0,0,0.005608,0,0.000016,2,0,2
28530,,,12,0.150402,0.154972,0,0,0,0.000011,0,1,1
28531,,,0,0,0,0,0.006415,0,0.000016,1,0,1
28532,,,1,1,1,0,0,0,0.000011,0,1,1
28533,,,0,0,0,0,0.021925,0,0.000036,4,0,4
28534,,,1,1,1,0,0,0,0.000011,0,1,1
28535,,,0,0,0,0,0.000821,0,0.000012,1,0,1
28536,,,1,1,1,0,0,0,0.000011,0,1,1
28537,,,0,0,0,0,0.00201,0,0.000025,2,0,2
28538,,,0,0,0,0,0.001753,0,0.000012,1,0,1
28539,,,13,0.139379,0.143138,0,0,0,0.000011,0,1,1
28540,,,1,1,1,0,0,26,0.000011,0,1,1
28541,,,0,0,0,0,0.017491,0,0.000019,1,0,1
28542,,,13,0.132604,0.135602,0,0,0,0.000011,0,1,1
28543,,,0,0,0,0,0.001753,0,0.000012,1,0,1
28544,,,3,0.4,0.472222,0,0,0,0.000011,0,1,1
28545,,,12,0.157904,0.163156,0,0,0,0.000011,0,1,1
28546,,,13,0.148942,0.153395,0,0,0,0.000011,0,1,1
28547,,,0,0,0,0,0.002189,0,0.000013,1,0,1
28548,,,0,0,0,0,0.001753,0,0.000012,1,0,1
28549,,,13,0.137009,0.140498,0,0,0,0.000011,0,3,3
28550,,,12,0.160065,0.165842,0,0,0,0.000011,0,2,2
28551,,,0,0,0,0,0.001984,44,0.000018,2,0,2
28552,,,16,0.100214,0.101684,41.27904,0.0026,0,0.000023,3,1,4
28553,,,11,0.179961,0.187174,0,0,0,0.000011,0,1,1
28554,,,0,0,0,0,0.001753,0,0.000012,1,0,1
28555,,,0,0,0,0,0.000821,0,0.000015,1,0,1
28556,,,0,0,0,0,0.00311,0,0.000013,1,0,1
28557,,,12,0.15958,0.165266,0,0,0,0.000011,0,1,1
28558,,,0,0,0,0,0.007111,0,0.000018,2,0,2
28559,,,1,1,1,0,0,0,0.000011,0,1,1
28560,,,1,1,1,0,0,0,0.000011,0,1,1
28561,,,0,0,0,0,0.026274,0,0.00007,12,0,12
28562,,,1,1,1,0,0,0,0.000011,0,1,1
28563,,,1,1,1,0,0,0,0.000011,0,1,1
28564,,,0,0,0,0,0.003905,0,0.000015,3,1,4
28565,,,12,0.152904,0.157553,0,0,0,0.000011,0,1,1
28566,,,0,0,0,0,0.001753,0,0.000012,1,0,1
28567,,,12,0.161973,0.168119,0,0,0,0.000011,0,2,2
28568,,,13,0.143748,0.148156,0,0,0,0.000011,0,1,1
28569,,,13,0.143748,0.148156,0,0,0,0.000011,0,1,1
28570,,,13,0.157084,0.162221,1997.855504,0.000957,0,0.000015,1,2,3
28571,,,14,0.116421,0.118526,0,0,0,0.000011,0,1,1
28572,,,0,0,0,0,0.002359,0,0.000016,2,1,3
28573,,,12,0.16779,0.174089,0,0,0,0.000011,0,2,2
28574,,,11,0.183786,0.192442,12839.768532,0.002441,0,0.000017,1,3,4
28575,,,2,0.666667,0.75,0,0,0,0.000011,0,1,1
28576,,,1,1,1,0,0,0,0.000011,0,1,1
28577,,,1,1,1,0,0,0,0.000011,0,1,1
28578,,,0,0,0,0,0.000821,0,0.000015,1,0,1
28579,,,12,0.16406,0.170273,0,0,0,0.000011,0,1,1
28580,,,12,0.16406,0.170273,0,0,0,0.000011,0,1,1
28581,,,0,0,0,0,0.000821,0,0.000012,1,0,1
28582,,,2,0.666667,0.75,2,0.000821,0,0.000013,1,1,2
28583,,,0,0,0,0,0.00181,0,0.000014,1,0,1
28584,,,0,0,0,0,0.003088,0,0.000014,1,0,1
28585,,,0,0,0,0,0.000821,0,0.000012,1,0,1
28586,,,12,0.165041,0.171,0,0,0,0.000011,0,1,1
28587,,,0,0,0,0,0.003021,0,0.000018,2,0,2
28588,,,1,1,1,0,0,0,0.000011,0,1,1
28589,,,0,0,0,0,0.0026,0,0.000018,3,0,3
28590,,,0,0,0,0,0.004017,0,0.000015,3,0,3
28591,,,0,0,0,0,0.005761,0,0.000012,1,0,1
28592,,,0,0,0,0,0.001806,0,0.000012,1,0,1
28593,,,11,0.184456,0.192593,0,0,0,0.000011,0,3,3
28594,,,12,0.160891,0.1662,3251.936638,0.000821,0,0.000013,1,1,2
28595,,,14,0.13042,0.133461,0,0,0,0.000011,0,1,1
28596,,,12,0.161679,0.167634,0,0,0,0.000011,0,1,1
28597,,,11,0.179414,0.186612,0,0,0,0.000011,0,1,1
28598,,,0,0,0,0,0.003762,0,0.000034,3,0,3
28599,,,0,0,0,0,0.000821,0,0.000012,1,0,1
28600,,,11,0.181452,0.18946,0,0,0,0.000011,0,1,1
28601,,,14,0.126644,0.129388,0,0,0,0.000011,0,1,1
28602,,,0,0,0,0,0.026893,0,0.000036,6,0,6
28603,,,0,0,0,0,0.001093,0,0.000014,1,0,1
28604,,,11,0.180879,0.189204,0,0,0,0.000011,0,1,1
28605,,,14,0.116647,0.118725,0,0,0,0.000011,0,1,1
28606,,,0,0,0,0,0.000821,0,0.000015,1,0,1
28607,,,12,0.167838,0.174021,0,0,0,0.000011,0,1,1
28608,,,0,0,0,0,0.00339,0,0.000023,2,0,2
28609,,,13,0.134689,0.137849,0,0,0,0.000011,0,1,1
28610,,,12,0.156284,0.161593,0,0,0,0.000011,0,3,3
28611,,,0,0,0,0,0.00151,0,0.000012,1,0,1
28612,,,12,0.164861,0.171017,0,0,0,0.000011,0,1,1
28613,,,12,0.148569,0.152823,0,0,0,0.000011,0,1,1
28614,,,0,0,0,0,0.001753,0,0.000012,1,0,1
28615,,,0,0,0,0,0.002529,0,0.000021,2,0,2
28616,,,1,1,1,0,0,0,0.000011,0,1,1
28617,,,0,0,0,0,0.005773,0,0.000017,1,0,1
28618,,,0,0,0,0,0.001753,0,0.000012,1,0,1
28619,,,0,0,0,0,0.017463,0,0.000042,2,0,2
28620,,,13,0.14655,0.151013,0,0,0,0.000011,0,2,2
28621,,,0,0,0,0,0.002937,0,0.000014,1,0,1
28622,,,13,0.147059,0.151732,0,0,0,0.000011,0,2,2
28623,,,0,0,0,0,0.000821,0,0.000016,1,0,1
28624,,,0,0,0,0,0.035694,0,0.000025,2,0,2
28625,,,1,1,1,0,0,0,0.000011,0,1,1
28626,,,1,1,1,0,0,0,0.000011,0,1,1
28627,,,1,1,1,18268,0.008876,0,0.000016,2,1,3
28628,,,11,0.175236,0.182846,0,0,0,0.000011,0,1,1
28629,,,1,1,1,0,0,0,0.000011,0,1,1
28630,,,0,0,0,0,0.011242,0,0.000025,4,0,4
28631,,,12,0.152884,0.157664,0,0,0,0.000011,0,3,3
28632,,,0,0,0,0,0.000957,0,0.000013,1,0,1
28633,,,11,0.166533,0.172908,0,0,0,0.000011,0,1,1
28634,,,11,0.166533,0.172908,0,0,0,0.000011,0,1,1
28635,,,11,0.183564,0.191868,0,0,0,0.000011,0,1,1
28636,,,11,0.183564,0.191868,0,0,0,0.000011,0,1,1
28637,,,0,0,0,0,0.000969,329,0.000011,1,1,2
28638,,,0,0,0,0,0.005771,0,0.00002,2,0,2
28639,,,11,0.175992,0.183356,0,0,0,0.000011,0,1,1
28640,,,13,0.130951,0.133738,0,0,0,0.000011,0,1,1
28641,,,13,0.130951,0.133738,0,0,0,0.000011,0,1,1
28642,,,13,0.13645,0.139677,0,0,0,0.000011,0,2,2
28643,,,0,0,0,0,0.005131,0,0.000031,2,0,2
28644,,,11,0.191449,0.200887,0,0,0,0.000011,0,1,1
28645,,,13,0.140182,0.143797,0,0,0,0.000011,0,1,1
28646,,,0,0,0,0,0.030281,0,0.000198,5,0,5
28647,,,1,1,1,0,0,0,0.000011,0,1,1
28648,,,13,0.139952,0.143738,0,0,0,0.000011,0,3,3
28649,,,0,0,0,0,0.003017,0,0.000018,3,0,3
28650,,,0,0,0,0,0.004812,0,0.000033,1,0,1
28651,,,14,0.122391,0.124918,0,0,0,0.000011,0,1,1
28652,,,0,0,0,0,0.014328,0,0.000042,4,0,4
28653,,,12,0.172163,0.179645,0,0,0,0.000011,0,1,1
28654,,,1,1,1,0,0,0,0.000011,0,1,1
28655,,,0,0,0,0,0.001643,0,0.000022,2,0,2
28656,,,13,0.140374,0.143912,0,0,0,0.000011,0,1,1
28657,,,13,0.140374,0.143912,0,0,0,0.000011,0,1,1
28658,,,0,0,0,0,0.007191,0,0.000026,3,0,3
28659,,,13,0.142709,0.146338,0,0,0,0.000011,0,1,1
28660,,,13,0.142709,0.146338,0,0,0,0.000011,0,1,1
28661,,,13,0.142709,0.146338,0,0,0,0.000011,0,1,1
28662,,,11,0.183043,0.191388,0,0,0,0.000011,0,4,4
28663,,,11,0.161545,0.167081,0,0,0,0.000011,0,1,1
28664,,,13,0.139206,0.14282,0,0,0,0.000011,0,2,2
28665,,,13,0.136812,0.140162,0,0,0,0.000011,0,1,1
28666,,,13,0.136812,0.140162,0,0,0,0.000011,0,1,1
28667,,,16,0.096666,0.097964,0,0,0,0.000011,0,1,1
28668,,,12,0.159837,0.165421,0,0,0,0.000011,0,1,1
28669,,,0,0,0,0,0.006634,0,0.000022,3,0,3
28670,,,13,0.145228,0.149111,10217.862603,0.005152,0,0.000042,1,2,3
28671,,,11,0.186818,0.195688,0,0,0,0.000011,0,1,1
28672,,,1,1,1,0,0,330,0.000011,0,1,1
28673,,,0,0,0,0,0.000821,330,0.000021,1,0,1
28674,,,0,0,0,0,0.004613,0,0.000016,2,0,2
28675,,,0,0,0,0,0.008197,0,0.000022,4,0,4
28676,,,0,0,0,0,0.000821,0,0.000015,1,0,1
28677,,,10,0.198438,0.208679,0,0,0,0.000011,0,1,1
28678,,,11,0.177195,0.184753,0,0,0,0.000011,0,3,3
28679,,,1,1,1,0,0,0,0.000011,0,1,1
28680,,,1,1,1,0,0,0,0.000011,0,1,1
28681,,,0,0,0,0,0.057182,0,0.00015,8,0,8
28682,,,11,0.177562,0.185443,0,0,0,0.000011,0,5,5
28683,,,11,0.179692,0.187133,245.648306,0.000821,0,0.000012,1,1,2
28684,,,0,0,0,0,0.001229,0,0.000014,1,0,1
28685,,,2,0.666667,0.75,0,0,0,0.000011,0,1,1
28686,,,12,0.180828,0.189045,0,0,0,0.000011,0,4,4
28687,,,0,0,0,0,0.003233,0,0.000015,2,0,2
28688,,,12,0.152008,0.156669,0,0,0,0.000011,0,1,1
28689,,,2,0.666667,0.75,0,0,0,0.000011,0,1,1
28690,,,0,0,0,0,0.001871,0,0.000012,1,0,1
28691,,,12,0.186205,0.194915,12746.303444,0.014523,0,0.000024,6,5,11
28692,,,12,0.159122,0.164505,0,0,0,0.000011,0,2,2
28693,,,0,0,0,0,0.067906,0,0.000044,7,0,7
28694,,,15,0.115386,0.117554,2.333333,0.001938,0,0.000014,2,3,5
28695,,,1,1,1,0,0,0,0.000011,0,1,1
28696,,,0,0,0,0,0.002682,0,0.000022,2,0,2
28697,,,1,1,1,0,0,0,0.000011,0,1,1
28698,,,0,0,0,0,0.006342,0,0.000024,3,0,3
28699,,,0,0,0,0,0.016129,0,0.000048,7,0,7
28700,,,12,0.17624,0.183408,0,0,0,0.000011,0,1,1
28701,,,12,0.158462,0.163906,0,0,0,0.000011,0,2,2
28702,,,1,1,1,0,0,0,0.000011,0,1,1
28703,,,0,0,0,0,0.000957,0,0.000012,1,0,1
28704,,,2,0.666667,0.75,0,0,0,0.000011,0,1,1
28705,,,2,0.666667,0.75,0,0,0,0.000011,0,1,1
28706,,,11,0.182196,0.190411,0,0,0,0.000011,0,1,1
28707,,,12,0.156729,0.161598,41202.718527,0.014822,0,0.000028,6,2,8
28708,,,0,0,0,0,0.005347,0,0.00002,4,0,4
28709,,,12,0.157916,0.162959,0,0,0,0.000011,0,1,1
28710,,,0,0,0,0,0.001753,0,0.000012,1,0,1
28711,,,11,0.182376,0.190425,0,0,0,0.000011,0,1,1
28712,,,0,0,0,0,0.015887,0,0.000019,1,0,1
28713,,,14,0.119639,0.121937,0,0,0,0.000011,0,1,1
28714,,,0,0,0,0,0.002736,0,0.000016,3,0,3
28715,,,12,0.164349,0.17026,0,0,0,0.000011,0,4,4
28716,,,0,0,0,0,0.001395,0,0.000017,1,0,1
28717,,,0,0,0,0,0.0272,0,0.000088,5,0,5
28718,,,0,0,0,0,0.008126,0,0.000038,5,0,5
28719,,,1,1,1,0,0,0,0.000011,0,1,1
28720,,,1,1,1,0,0,0,0.000011,0,1,1
28721,,,0,0,0,0,0.041224,0,0.000017,1,0,1
28722,,,13,0.144214,0.148273,0,0,0,0.000011,0,1,1
28723,,,0,0,0,0,0.000821,0,0.000012,1,0,1
28724,,,1,1,1,329.541326,0.011224,0,0.000018,3,1,4
28725,,,12,0.17622,0.183515,0,0,0,0.000011,0,1,1
28726,,,12,0.17622,0.183515,0,0,0,0.000011,0,1,1
28727,,,12,0.166627,0.173274,0,0,0,0.000011,0,5,5
28728,,,12,0.151688,0.156471,0,0,0,0.000011,0,1,1
28729,,,12,0.151688,0.156471,0,0,0,0.000011,0,1,1
28730,,,0,0,0,0,0.006819,0,0.000015,1,0,1
28731,,,0,0,0,0,0.010556,0,0.000045,6,0,6
28732,,,0,0,0,0,0.004072,0,0.000045,4,0,4
28733,,,1,1,1,0,0,0,0.000011,0,2,2
28734,,,2,0.666667,0.75,0,0,0,0.000011,0,1,1
28735,,,2,0.666667,0.75,0,0,0,0.000011,0,1,1
28736,,,0,0,0,0,0.002328,0,0.000013,1,0,1
28737,,,0,0,0,0,0.002112,0,0.000013,1,0,1
28738,,,0,0,0,0,0.001753,0,0.000012,1,0,1
28739,,,12,0.169353,0.175431,0,0,0,0.000011,0,1,1
28740,,,0,0,0,0,0.001941,0,0.000018,1,0,1
28741,,,0,0,0,0,0.012142,44,0.000047,5,0,5
28742,,,12,0.149372,0.153968,0,0,0,0.000011,0,1,1
28743,,,13,0.150908,0.155849,0,0,0,0.000011,0,1,1
28744,,,0,0,0,0,0.003149,0,0.000015,2,0,2
28745,,,12,0.157236,0.162179,0,0,0,0.000011,0,2,2
28746,,,0,0,0,0,0.03845,0,0.000118,13,0,13
28747,,,1,1,1,0,0,0,0.000011,0,1,1
28748,,,12,0.157236,0.162179,0,0,0,0.000011,0,2,2
28749,,,1,1,1,0,0,0,0.000011,0,1,1
28750,,,12,0.148265,0.152688,0,0,0,0.000011,0,2,2
28751,,,0,0,0,0,0.000821,0,0.000012,1,0,1
28752,,,12,0.157227,0.162117,0,0,0,0.000011,0,1,1
28753,,,12,0.157227,0.162117,0,0,0,0.000011,0,1,1
28754,,,12,0.157227,0.162117,0,0,0,0.000011,0,1,1
28755,,,0,0,0,0,0.030074,0,0.000041,3,0,3
28756,,,0,0,0,0,0.003529,0,0.00003,3,0,3
28757,,,1,1,1,0,0,0,0.000011,0,1,1
28758,,,0,0,0,0,0.000821,0,0.000016,1,0,1
28759,,,12,0.153453,0.158469,0,0,0,0.000011,0,3,3
28760,,,12,0.153437,0.158348,0,0,0,0.000011,0,1,1
28761,,,13,0.134549,0.137652,0,0,0,0.000011,0,1,1
28762,,,0,0,0,0,0.003787,0,0.000012,1,0,1
28763,,,1,1,1,36635.553699,0.008332,0,0.000016,2,3,5
28764,,,0,0,0,0,0.0026,0,0.000023,3,0,3
28765,,,1,1,1,0,0,0,0.000011,0,1,1
28766,,,0,0,0,0,0.000821,0,0.000014,1,0,1
28767,,,14,0.120626,0.123154,0,0,0,0.000011,0,1,1
28768,,,0,0,0,0,0.007513,0,0.000031,3,0,3
28769,,,0,0,0,0,0.000821,0,0.000012,1,0,1
28770,,,0,0,0,0,0.000821,0,0.000014,1,0,1
28771,,,12,0.160788,0.166205,2391.621143,0.001915,0,0.000019,2,1,3
28772,,,12,0.161374,0.167347,0,0,0,0.000011,0,2,2
28773,,,13,0.135065,0.138435,0,0,0,0.000011,0,1,1
28774,,,0,0,0,0,0.017402,0,0.000021,2,0,2
28775,,,1,1,1,0,0,0,0.000011,0,1,1
28776,,,0,0,0,0,0.048001,0,0.000041,6,0,6
28777,,,12,0.143229,0.147242,31537.326739,0.015708,0,0.000038,6,3,9
28778,,,14,0.116972,0.119186,0,0,0,0.000011,0,1,1
28779,,,14,0.116972,0.119186,0,0,0,0.000011,0,1,1
28780,,,0,0,0,0,0.001637,0,0.000015,1,0,1
28781,,,0,0,0,0,0.004037,0,0.00004,1,0,1
28782,,,1,1,1,0,0,0,0.000011,0,1,1
28783,,,0,0,0,0,0.000821,0,0.000015,1,0,1
28784,,,1,1,1,0,0,0,0.000011,0,1,1
28785,,,1,1,1,0,0,0,0.000011,0,1,1
28786,,,0,0,0,0,0.000957,0,0.000013,1,0,1
28787,,,15,0.112324,0.114286,0,0,0,0.000011,0,1,1
28788,,,15,0.112324,0.114286,0,0,0,0.000011,0,1,1
28789,,,11,0.187324,0.195904,0,0,0,0.000011,0,1,1
28790,,,12,0.167319,0.17347,0,0,0,0.000011,0,2,2
28791,,,2,0.571429,0.625,0,0,0,0.000011,0,1,1
28792,,,2,0.666667,0.75,0,0,0,0.000011,0,1,1
28793,,,0,0,0,0,0.007527,0,0.000078,6,0,6
28794,,,1,1,1,0,0,0,0.000011,0,1,1
28795,,,1,1,1,0,0,0,0.000011,0,1,1
28796,,,0,0,0,0,0.005584,0,0.000018,2,0,2
28797,,,0,0,0,0,0.008028,0,0.000036,3,0,3
28798,,,1,1,1,0,0,0,0.000011,0,1,1
28799,,,0,0,0,0,0.000821,0,0.000012,1,0,1
28800,,,11,0.183446,0.192082,0,0,0,0.000011,0,2,2
28801,,,13,0.137948,0.141342,0,0,0,0.000011,0,1,1
28802,,,11,0.172914,0.179455,0,0,0,0.000011,0,2,2
28803,,,14,0.11847,0.120683,0,0,0,0.000011,0,1,1
28804,,,14,0.128473,0.131301,0,0,0,0.000011,0,1,1
28805,,,14,0.128473,0.131301,0,0,0,0.000011,0,1,1
28806,,,14,0.128473,0.131301,0,0,0,0.000011,0,1,1
28807,,,13,0.137771,0.141168,0,0,0,0.000011,0,2,2
28808,,,14,0.128473,0.131301,0,0,0,0.000011,0,1,1
28809,,,14,0.128473,0.131301,2,0.000821,0,0.000015,1,1,2
28810,,,2,0.6,0.666667,0,0,0,0.000011,0,1,1
28811,,,0,0,0,0,0.046512,0,0.00006,10,0,10
28812,,,11,0.172372,0.179357,0,0,0,0.000011,0,1,1
28813,,,0,0,0,0,0.035974,0,0.000037,8,0,8
28814,,,1,1,1,0,0,331,0.000011,0,1,1
28815,,,0,0,0,0,0.000821,331,0.000021,1,0,1
28816,,,12,0.166362,0.172482,0,0,0,0.000011,0,1,1
28817,,,12,0.166362,0.172482,0,0,0,0.000011,0,1,1
28818,,,12,0.158261,0.163435,0,0,0,0.000011,0,1,1
28819,,,0,0,0,0,0.00115,0,0.000013,1,0,1
28820,,,13,0.137948,0.141342,0,0,0,0.000011,0,1,1
28821,,,13,0.137948,0.141342,0,0,0,0.000011,0,1,1
28822,,,0,0,0,0,0.000821,0,0.000012,1,0,1
28823,,,0,0,0,0,0.000821,0,0.000012,1,0,1
28824,,,1,1,1,0,0,0,0.000011,0,1,1
28825,,,0,0,0,0,0.0026,0,0.000025,3,0,3
28826,,,11,0.193392,0.202833,0,0,0,0.000011,0,1,1
28827,,,11,0.165294,0.171304,0,0,0,0.000011,0,1,1
28828,,,12,0.156215,0.161346,0,0,0,0.000011,0,1,1
28829,,,0,0,0,0,0.000957,0,0.000013,1,0,1
28830,,,0,0,0,0,0.002333,0,0.000012,1,0,1
28831,,,12,0.167782,0.174021,0,0,0,0.000011,0,2,2
28832,,,0,0,0,0,0.006005,0,0.000022,2,0,2
28833,,,0,0,0,0,0.003874,0,0.000191,2,0,2
28834,,,1,1,1,0,0,0,0.000011,0,1,1
28835,,,1,1,1,0,0,0,0.000011,0,1,1
28836,,,1,1,1,0,0,332,0.000011,0,1,1
28837,,,0,0,0,0,0.000821,332,0.000021,1,0,1
28838,,,0,0,0,0,0.000821,0,0.000014,1,0,1
28839,,,11,0.186629,0.195942,0,0,0,0.000011,0,1,1
28840,,,11,0.190364,0.199963,0,0,0,0.000011,0,2,2
28841,,,11,0.186629,0.195942,0,0,0,0.000011,0,1,1
28842,,,13,0.144868,0.148988,0,0,0,0.000011,0,1,1
28843,,,0,0,0,0,0.013952,0,0.000038,4,0,4
28844,,,0,0,0,0,0.001672,0,0.000012,1,0,1
28845,,,11,0.199034,0.209287,0,0,0,0.000011,0,1,1
28846,,,0,0,0,0,0.007937,0,0.000013,1,0,1
28847,,,12,0.162154,0.16753,0,0,26,0.000011,0,1,1
28848,,,0,0,0,0,0.004247,0,0.000018,2,0,2
28849,,,13,0.14997,0.154658,0,0,0,0.000011,0,1,1
28850,,,1,1,1,0,0,0,0.000011,0,1,1
28851,,,11,0.199034,0.209287,0,0,0,0.000011,0,1,1
28852,,,11,0.164146,0.170043,0,0,0,0.000011,0,1,1
28853,,,0,0,0,0,0.012193,0,0.000026,6,1,7
28854,,,1,1,1,0,0,0,0.000011,0,1,1
28855,,,0,0,0,0,0.000968,0,0.000013,1,0,1
28856,,,0,0,0,0,0.021414,0,0.000029,4,0,4
28857,,,0,0,0,0,0.006253,0,0.00004,3,0,3
28858,,,13,0.136306,0.13964,0,0.002333,0,0.000012,1,1,2
28859,,,0,0,0,0,0.002525,0,0.000014,2,0,2
28860,,,0,0,0,0,0.015906,0,0.00003,4,0,4
28861,,,1,1,1,0,0,0,0.000011,0,1,1
28862,,,0,0,0,0,0.002464,0,0.000033,3,0,3
28863,,,1,1,1,0,0,0,0.000011,0,1,1
28864,,,2,0.6,0.666667,0,0,0,0.000011,0,1,1
28865,,,0,0,0,0,0.001925,0,0.000015,1,0,1
28866,,,0,0,0,0,0.011527,0,0.000028,1,0,1
28867,,,13,0.151116,0.156043,0,0,0,0.000011,0,1,1
28868,,,0,0,0,0,0.011417,0,0.000018,1,0,1
28869,,,1,1,1,0,0,0,0.000011,0,2,2
28870,,,0,0,0,0,0.027893,0,0.000052,11,0,11
28871,,,1,1,1,0,0,0,0.000011,0,1,1
28872,,,13,0.135045,0.138079,0,0,0,0.000011,0,1,1
28873,,,0,0,0,0,0.000821,0,0.000012,1,0,1
28874,,,1,1,1,0,0,0,0.000011,0,1,1
28875,,,0,0,0,0,0.001643,0,0.000026,2,0,2
28876,,,0,0,0,0,0.002937,0,0.000013,1,0,1
28877,,,0,0,0,0,0.000993,0,0.000022,1,0,1
28878,,,0,0,0,0,0.006563,0,0.000023,2,0,2
28879,,,0,0,0,0,0.000957,0,0.000013,1,0,1
28880,,,0,0,0,0,0.003539,0,0.000013,1,0,1
28881,,,11,0.17343,0.180803,0,0,0,0.000011,0,3,3
28882,,,0,0,0,0,0.012875,0,0.000018,2,0,2
28883,,,1,1,1,0,0,333,0.000011,0,1,1
28884,,,0,0,0,0,0.001643,333,0.000031,2,0,2
28885,,,1,1,1,0,0,333,0.000011,0,1,1
28886,,,0,0,0,0,0.003844,0,0.000055,3,0,3
28887,,,1,1,1,0,0,0,0.000011,0,1,1
28888,,,1,1,1,0,0,334,0.000011,0,1,1
28889,,,0,0,0,0,0.000821,334,0.000021,1,0,1
28890,,,0,0,0,0,0.003562,0,0.000031,2,0,2
28891,,,0,0,0,0,0.011628,0,0.00006,4,0,4
28892,,,0,0,0,0,0.001328,0,0.000012,1,0,1
28893,,,14,0.120678,0.123174,0,0,0,0.000011,0,1,1
28894,,,14,0.122421,0.124928,0,0,0,0.000011,0,1,1
28895,,,0,0,0,0,0.063147,0,0.000068,2,0,2
28896,,,0,0,0,0,0.002509,0,0.000022,2,0,2
28897,,,1,1,1,0,0,0,0.000011,0,1,1
28898,,,1,1,1,0,0,335,0.000011,0,1,1
28899,,,0,0,0,0,0.000821,335,0.000021,1,0,1
28900,,,1,1,1,0,0,0,0.000011,0,1,1
28901,,,0,0,0,0,0.00432,0,0.00002,3,0,3
28902,,,12,0.16466,0.170367,28684.426614,0.003503,0,0.000017,3,1,4
28903,,,14,0.138287,0.141862,27586.030369,0.023037,0,0.000034,4,1,5
28904,,,12,0.153877,0.15871,0,0,0,0.000011,0,2,2
28905,,,11,0.180981,0.188986,0,0,0,0.000011,0,1,1
28906,,,0,0,0,0,0.0049,0,0.000064,2,0,2
28907,,,0,0,0,0,0.023545,0,0.000019,2,0,2
28908,,,12,0.152861,0.157911,0,0,0,0.000011,0,1,1
28909,,,1,1,1,0,0,336,0.000011,0,1,1
28910,,,0,0,0,0,0.000821,336,0.000021,1,0,1
28911,,,12,0.165664,0.171518,0,0,0,0.000011,0,1,1
28912,,,12,0.160338,0.165731,0,0,0,0.000011,0,1,1
28913,,,0,0,0,0,0.015551,0,0.000041,9,0,9
28914,,,1,1,1,0,0,0,0.000011,0,1,1
28915,,,14,0.123221,0.12592,0,0,22,0.000011,0,2,2
28916,,,13,0.132931,0.135892,0,0,0,0.000011,0,1,1
28917,,,1,1,1,0,0,337,0.000011,0,1,1
28918,,,0,0,0,0,0.000821,337,0.000021,1,0,1
28919,,,12,0.172163,0.179645,0,0,0,0.000011,0,1,1
28920,,,0,0,0,0,0.000821,0,0.000016,1,0,1
28921,,,0,0,0,0,0.012208,0,0.000016,1,0,1
